Points:0	Points:1	abs_DELTA_V0	DELTA_V0
5.18031	2.70601	2.7296999999999993e-05	2.7296999999999993e-05
5.08962	2.7055	1.736999999999995e-05	1.736999999999995e-05
4.99893	2.70507	7.118999999999984e-06	7.118999999999984e-06
4.90822	2.70471	3.426000000000004e-06	-3.426000000000004e-06
4.81751	2.70443	1.4354999999999967e-05	-1.4354999999999967e-05
4.7268	2.70422	2.575699999999995e-05	-2.575699999999995e-05
4.63608	2.70407	3.754399999999998e-05	-3.754399999999998e-05
4.54535	2.704	4.9482e-05	-4.9482e-05
4.45463	2.704	6.1481e-05	-6.1481e-05
4.36391	2.70406	7.359199999999998e-05	-7.359199999999998e-05
4.27319	2.7042	8.585400000000001e-05	-8.585400000000001e-05
4.18247	2.70441	9.815399999999998e-05	-9.815399999999998e-05
4.09176	2.70468	0.00011024100000000002	-0.00011024100000000002
4.00106	2.70503	0.000121908	-0.000121908
3.91036	2.70546	0.00013305400000000002	-0.00013305400000000002
3.81967	2.70596	0.000143698	-0.000143698
3.72899	2.70654	0.000153842	-0.000153842
3.63833	2.70721	0.000163412	-0.000163412
3.54767	2.70796	0.00017223199999999997	-0.00017223199999999997
3.45704	2.7088	0.00018014299999999996	-0.00018014299999999996
3.36641	2.70974	0.000187048	-0.000187048
3.27581	2.71077	0.00019284100000000002	-0.00019284100000000002
3.18523	2.71191	0.000197549	-0.000197549
3.09466	2.71315	0.000201148	-0.000201148
3.00412	2.7145	0.00020355200000000007	-0.00020355200000000007
2.9136	2.71596	0.00020470299999999998	-0.00020470299999999998
2.8231	2.71755	0.000204553	-0.000204553
2.73263	2.71925	0.00020311	-0.00020311
2.64218	2.72108	0.00020039599999999998	-0.00020039599999999998
2.55176	2.72304	0.000196467	-0.000196467
2.46137	2.72513	0.000191414	-0.000191414
2.37101	2.72735	0.000185355	-0.000185355
2.28067	2.7297	0.00017835800000000002	-0.00017835800000000002
2.19035	2.73219	0.0001705	-0.0001705
2.10007	2.7348	0.00016204299999999998	-0.00016204299999999998
2.0098	2.73755	0.000153112	-0.000153112
1.91956	2.74042	0.00014372099999999997	-0.00014372099999999997
1.82931	2.74341	0.00013392599999999998	-0.00013392599999999998
1.73895	2.74651	0.000123808	-0.000123808
1.64838	2.74974	0.000113522	-0.000113522
1.55753	2.75307	0.00010312779999999999	-0.00010312779999999999
1.46635	2.7565	9.281639999999999e-05	-9.281639999999999e-05
1.37479	2.76002	8.279589999999999e-05	-8.279589999999999e-05
1.28293	2.76361	7.29797e-05	-7.29797e-05
1.19086	2.76726	6.3294e-05	-6.3294e-05
1.0987	2.77094	5.376493e-05	-5.376493e-05
1.00656	2.77463	4.4421299999999994e-05	-4.4421299999999994e-05
0.914422	2.77831	3.5419509999999996e-05	-3.5419509999999996e-05
0.82225	2.78195	2.6779499999999997e-05	-2.6779499999999997e-05
0.729984	2.78553	1.84649e-05	-1.84649e-05
0.637606	2.78902	1.0477099999999995e-05	-1.0477099999999995e-05
0.545323	2.79236	2.6950000000000005e-06	-2.6950000000000005e-06
0.453416	2.79547	4.8969999999999906e-06	4.8969999999999906e-06
0.362132	2.79828	1.2358999999999981e-05	1.2358999999999981e-05
0.271581	2.80069	1.9627000000000007e-05	1.9627000000000007e-05
0.181342	2.80254	2.6635000000000005e-05	2.6635000000000005e-05
0.0909091	2.80364	3.3685999999999975e-05	3.3685999999999975e-05
0.0	2.80364	3.727499999999997e-05	3.727499999999997e-05
9.0	2.79047	5.160000000000001e-05	5.160000000000001e-05
8.90909	2.79047	5.5032e-05	5.5032e-05
8.81868	2.78931	6.317200000000001e-05	6.317200000000001e-05
8.72851	2.78736	7.2106e-05	7.2106e-05
8.63806	2.78484	8.0975e-05	8.0975e-05
8.54687	2.78188	9.019000000000003e-05	9.019000000000003e-05
8.45497	2.77859	9.936600000000004e-05	9.936600000000004e-05
8.36265	2.77507	0.00010855499999999998	0.00010855499999999998
8.27017	2.77139	0.00011752300000000002	0.00011752300000000002
8.1778	2.7676	0.000126061	0.000126061
8.08553	2.76375	0.00013402099999999996	0.00013402099999999996
7.99332	2.75986	0.00014129999999999997	0.00014129999999999997
7.9011	2.75595	0.00014778199999999995	0.00014778199999999995
7.80886	2.75205	0.00015345000000000002	0.00015345000000000002
7.71669	2.74819	0.00015826099999999998	0.00015826099999999998
7.62473	2.74438	0.00016207199999999998	0.00016207199999999998
7.53309	2.74065	0.000164907	0.000164907
7.44183	2.73701	0.00016678800000000002	0.00016678800000000002
7.35094	2.73348	0.00016776200000000007	0.00016776200000000007
7.26035	2.73007	0.00016788599999999996	0.00016788599999999996
7.16999	2.72677	0.000167118	0.000167118
7.07977	2.7236	0.000165524	0.000165524
6.98957	2.72055	0.000163142	0.000163142
6.89935	2.71764	0.00015998199999999997	0.00015998199999999997
6.8091	2.71486	0.00015621	0.00015621
6.71882	2.71221	0.000151946	0.000151946
6.62852	2.70971	0.00014721199999999997	0.00014721199999999997
6.53818	2.70735	0.00014206130000000001	0.00014206130000000001
6.44782	2.70513	0.000136519	0.000136519
6.35744	2.70304	0.0001306117	0.0001306117
6.26702	2.70109	0.00012436846	0.00012436846
6.17658	2.69927	0.00011777249999999999	0.00011777249999999999
6.08611	2.69758	0.0001108786	0.0001108786
5.99561	2.69602	0.0001036529	0.0001036529
5.90509	2.69458	9.6035e-05	9.6035e-05
5.81455	2.69326	8.807870000000001e-05	8.807870000000001e-05
5.72398	2.69204	7.978099999999999e-05	7.978099999999999e-05
5.6334	2.69094	7.115000000000001e-05	7.115000000000001e-05
5.5428	2.68994	6.223200000000001e-05	6.223200000000001e-05
5.45217	2.68904	5.3008999999999993e-05	5.3008999999999993e-05
5.36154	2.68824	4.3474e-05	4.3474e-05
5.27089	2.68752	3.3673000000000015e-05	3.3673000000000015e-05
5.18022	2.6869	2.361300000000002e-05	2.361300000000002e-05
5.08955	2.68636	1.3279000000000047e-05	1.3279000000000047e-05
4.99886	2.6859	2.6620000000000094e-06	2.6620000000000094e-06
4.90817	2.68552	8.281000000000011e-06	-8.281000000000011e-06
4.81747	2.68522	1.962200000000001e-05	-1.962200000000001e-05
4.72677	2.685	3.144900000000002e-05	-3.144900000000002e-05
4.63606	2.68485	4.3614999999999995e-05	-4.3614999999999995e-05
4.54535	2.68477	5.588899999999999e-05	-5.588899999999999e-05
4.45464	2.68477	6.822300000000001e-05	-6.822300000000001e-05
4.36393	2.68484	8.064500000000001e-05	-8.064500000000001e-05
4.27322	2.68498	9.318100000000001e-05	-9.318100000000001e-05
4.18251	2.6852	0.000105716	-0.000105716
4.09181	2.68549	0.00011802200000000002	-0.00011802200000000002
4.00112	2.68586	0.000129916	-0.000129916
3.91044	2.68631	0.00014128799999999994	-0.00014128799999999994
3.81976	2.68684	0.00015213	-0.00015213
3.7291	2.68746	0.00016237899999999998	-0.00016237899999999998
3.63844	2.68817	0.00017194099999999995	-0.00017194099999999995
3.54781	2.68896	0.00018079199999999999	-0.00018079199999999999
3.45718	2.68985	0.000188797	-0.000188797
3.36658	2.69084	0.00019581199999999996	-0.00019581199999999996
3.27599	2.69194	0.00020168699999999998	-0.00020168699999999998
3.18543	2.69314	0.00020637199999999997	-0.00020637199999999997
3.09488	2.69446	0.00020985299999999997	-0.00020985299999999997
3.00436	2.69589	0.00021210700000000006	-0.00021210700000000006
2.91387	2.69744	0.00021315799999999997	-0.00021315799999999997
2.8234	2.69912	0.00021289999999999997	-0.00021289999999999997
2.73295	2.70092	0.00021122999999999997	-0.00021122999999999997
2.64253	2.70286	0.00020826200000000002	-0.00020826200000000002
2.55214	2.70494	0.000204064	-0.000204064
2.46178	2.70715	0.00019867799999999998	-0.00019867799999999998
2.37145	2.70951	0.00019226600000000002	-0.00019226600000000002
2.28114	2.712	0.00018485799999999998	-0.00018485799999999998
2.19087	2.71463	0.000176513	-0.000176513
2.10062	2.71741	0.000167491	-0.000167491
2.01039	2.72032	0.000158001	-0.000158001
1.92019	2.72336	0.000148102	-0.000148102
1.82998	2.72653	0.00013781099999999997	-0.00013781099999999997
1.73965	2.72982	0.00012723100000000003	-0.00012723100000000003
1.64911	2.73324	0.000116466	-0.000116466
1.55826	2.73677	0.0001056133	-0.0001056133
1.46706	2.74042	9.480129999999998e-05	-9.480129999999998e-05
1.37547	2.74415	8.4225e-05	-8.4225e-05
1.28355	2.74797	7.391360000000001e-05	-7.391360000000001e-05
1.19141	2.75184	6.376e-05	-6.376e-05
1.09917	2.75575	5.376965e-05	-5.376965e-05
1.00696	2.75967	4.3962100000000004e-05	-4.3962100000000004e-05
0.914748	2.76357	3.443969e-05	-3.443969e-05
0.822497	2.76744	2.52824e-05	-2.52824e-05
0.730149	2.77125	1.6474599999999993e-05	-1.6474599999999993e-05
0.637682	2.77495	8.0044e-06	-8.0044e-06
0.545317	2.77849	1.9899999999998912e-07	1.9899999999998912e-07
0.453349	2.7818	8.217999999999995e-06	8.217999999999995e-06
0.362044	2.78478	1.6110000000000007e-05	1.6110000000000007e-05
0.271513	2.78733	2.379200000000002e-05	2.379200000000002e-05
0.181314	2.7893	3.1178999999999994e-05	3.1178999999999994e-05
0.0909091	2.79047	3.8568e-05	3.8568e-05
0.0	2.79047	4.2328000000000005e-05	4.2328000000000005e-05
9.0	2.77685	5.718200000000002e-05	5.718200000000002e-05
8.90909	2.77685	6.0782e-05	6.0782e-05
8.81871	2.77562	6.927700000000002e-05	6.927700000000002e-05
8.72858	2.77355	7.862800000000002e-05	7.862800000000002e-05
8.63816	2.77088	8.795200000000003e-05	8.795200000000003e-05
8.54695	2.76775	9.759100000000001e-05	9.759100000000001e-05
8.455	2.76427	0.00010717499999999994	0.00010717499999999994
8.36259	2.76053	0.000116778	0.000116778
8.27002	2.75663	0.00012610999999999997	0.00012610999999999997
8.17756	2.75261	0.00013500700000000003	0.00013500700000000003
8.08521	2.74853	0.00014335399999999994	0.00014335399999999994
7.99292	2.7444	0.00015086000000000006	0.00015086000000000006
7.90062	2.74026	0.00015744799999999997	0.00015744799999999997
7.8083	2.73612	0.00016320599999999994	0.00016320599999999994
7.71607	2.73202	0.00016802	0.00016802
7.62404	2.72798	0.00017174599999999996	0.00017174599999999996
7.53236	2.72403	0.000174337	0.000174337
7.44108	2.72018	0.00017589199999999998	0.00017589199999999998
7.35019	2.71644	0.00017658499999999994	0.00017658499999999994
7.25962	2.71282	0.0001764	0.0001764
7.1693	2.70933	0.000175277	0.000175277
7.07912	2.70597	0.00017328900000000003	0.00017328900000000003
6.98896	2.70274	0.00017047399999999997	0.00017047399999999997
6.89878	2.69966	0.00016685099999999998	0.00016685099999999998
6.80857	2.69672	0.000162546	0.000162546
6.71833	2.69392	0.000157692	0.000157692
6.62806	2.69127	0.000152385	0.000152385
6.53776	2.68877	0.0001466541	0.0001466541
6.44743	2.68642	0.000140542	0.000140542
6.35707	2.68421	0.0001340948	0.0001340948
6.26669	2.68215	0.0001273126	0.0001273126
6.17627	2.68022	0.00012017749999999999	0.00012017749999999999
6.08583	2.67844	0.00011269820000000001	0.00011269820000000001
5.99536	2.67678	0.00010485	0.00010485
5.90486	2.67526	9.66288e-05	9.66288e-05
5.81434	2.67386	8.81126e-05	8.81126e-05
5.72379	2.67258	7.92948e-05	7.92948e-05
5.63323	2.67141	7.017199999999999e-05	7.017199999999999e-05
5.54264	2.67035	6.0792999999999985e-05	6.0792999999999985e-05
5.45204	2.6694	5.1123000000000005e-05	5.1123000000000005e-05
5.36142	2.66855	4.1109e-05	4.1109e-05
5.27078	2.6678	3.079499999999999e-05	3.079499999999999e-05
5.18013	2.66714	2.0248e-05	2.0248e-05
5.08947	2.66657	9.469000000000014e-06	9.469000000000014e-06
4.9988	2.66608	1.571000000000016e-06	-1.571000000000016e-06
4.90812	2.66568	1.2958999999999996e-05	-1.2958999999999996e-05
4.81743	2.66536	2.4770000000000022e-05	-2.4770000000000022e-05
4.72674	2.66513	3.6967e-05	-3.6967e-05
4.63604	2.66497	4.946600000000002e-05	-4.946600000000002e-05
4.54534	2.66489	6.215100000000004e-05	-6.215100000000004e-05
4.45464	2.66488	7.490699999999998e-05	-7.490699999999998e-05
4.36394	2.66496	8.771400000000002e-05	-8.771400000000002e-05
4.27325	2.66511	0.00010055200000000001	-0.00010055200000000001
4.18255	2.66534	0.00011328599999999999	-0.00011328599999999999
4.09187	2.66565	0.000125784	-0.000125784
4.00118	2.66604	0.00013793600000000002	-0.00013793600000000002
3.91051	2.66652	0.00014959699999999996	-0.00014959699999999996
3.81985	2.66708	0.000160669	-0.000160669
3.7292	2.66773	0.00017104000000000007	-0.00017104000000000007
3.63856	2.66848	0.00018066300000000001	-0.00018066300000000001
3.54794	2.66932	0.00018957099999999998	-0.00018957099999999998
3.45734	2.67026	0.00019768200000000002	-0.00019768200000000002
3.36675	2.67131	0.0002048	-0.0002048
3.27618	2.67247	0.00021075100000000007	-0.00021075100000000007
3.18564	2.67374	0.000215442	-0.000215442
3.09511	2.67513	0.00021882700000000005	-0.00021882700000000005
3.00462	2.67664	0.00022093599999999997	-0.00022093599999999997
2.91414	2.67828	0.00022186799999999996	-0.00022186799999999996
2.8237	2.68006	0.00022149599999999995	-0.00022149599999999995
2.73328	2.68197	0.00021963799999999997	-0.00021963799999999997
2.64289	2.68402	0.000216383	-0.000216383
2.55253	2.68622	0.00021189100000000002	-0.00021189100000000002
2.4622	2.68856	0.000206229	-0.000206229
2.3719	2.69105	0.00019946900000000002	-0.00019946900000000002
2.28164	2.69369	0.000191666	-0.000191666
2.1914	2.69648	0.00018289300000000003	-0.00018289300000000003
2.10118	2.69941	0.000173334	-0.000173334
2.011	2.70249	0.000163266	-0.000163266
1.92084	2.70571	0.000152824	-0.000152824
1.83067	2.70907	0.00014199000000000001	-0.00014199000000000001
1.74038	2.71256	0.00013089099999999998	-0.00013089099999999998
1.64986	2.71618	0.000119624	-0.000119624
1.55902	2.71992	0.00010827069999999999	-0.00010827069999999999
1.4678	2.72378	9.69678e-05	-9.69678e-05
1.37617	2.72774	8.583619999999998e-05	-8.583619999999998e-05
1.28419	2.73179	7.49682e-05	-7.49682e-05
1.19198	2.7359	6.43171e-05	-6.43171e-05
1.09967	2.74004	5.3838918e-05	-5.3838918e-05
1.00737	2.7442	4.35617e-05	-4.35617e-05
0.915083	2.74834	3.351811e-05	-3.351811e-05
0.822754	2.75244	2.383e-05	-2.383e-05
0.73032	2.75648	1.4516500000000002e-05	-1.4516500000000002e-05
0.637761	2.76041	5.530999999999998e-06	-5.530999999999998e-06
0.54531	2.76416	3.144000000000009e-06	3.144000000000009e-06
0.453281	2.76767	1.1591000000000005e-05	1.1591000000000005e-05
0.361953	2.77083	1.9891000000000017e-05	1.9891000000000017e-05
0.271444	2.77353	2.7990000000000008e-05	2.7990000000000008e-05
0.181285	2.77562	3.5791000000000024e-05	3.5791000000000024e-05
0.0909091	2.77685	4.356200000000003e-05	4.356200000000003e-05
0.0	2.77685	4.750399999999997e-05	4.750399999999997e-05
9.0	2.76278	6.284900000000002e-05	6.284900000000002e-05
8.90909	2.76278	6.660800000000001e-05	6.660800000000001e-05
8.81874	2.76148	7.547200000000004e-05	7.547200000000004e-05
8.72865	2.75929	8.5265e-05	8.5265e-05
8.63827	2.75647	9.506500000000003e-05	9.506500000000003e-05
8.54704	2.75315	0.00010517699999999997	0.00010517699999999997
8.45502	2.74946	0.00011515199999999998	0.00011515199999999998
8.36252	2.74551	0.00012514699999999999	0.00012514699999999999
8.26986	2.74137	0.000134871	0.000134871
8.17731	2.73712	0.00014411899999999995	0.00014411899999999995
8.08489	2.73279	0.00015280200000000006	0.00015280200000000006
7.99251	2.72842	0.000160521	0.000160521
7.90013	2.72403	0.00016726800000000004	0.00016726800000000004
7.80773	2.71965	0.00017311600000000001	0.00017311600000000001
7.71542	2.71531	0.00017788799999999996	0.00017788799999999996
7.62333	2.71104	0.00018150500000000005	0.00018150500000000005
7.5316	2.70685	0.00018388299999999997	0.00018388299999999997
7.44031	2.70277	0.000185142	0.000185142
7.34942	2.69881	0.00018553099999999996	0.00018553099999999996
7.25888	2.69499	0.00018501100000000006	0.00018501100000000006
7.16859	2.6913	0.00018353	0.00018353
7.07845	2.68774	0.00018114199999999997	0.00018114199999999997
6.98833	2.68434	0.000177923	0.000177923
6.89819	2.68107	0.00017382300000000003	0.00017382300000000003
6.80802	2.67796	0.00016895499999999998	0.00016895499999999998
6.71782	2.67501	0.000163547	0.000163547
6.62759	2.67221	0.00015767799999999996	0.00015767799999999996
6.53732	2.66957	0.000151394	0.000151394
6.44703	2.66708	0.00014472699999999998	0.00014472699999999998
6.3567	2.66475	0.0001377304	0.0001377304
6.26635	2.66257	0.0001303776	0.0001303776
6.17596	2.66054	0.0001226807	0.0001226807
6.08554	2.65865	0.0001146408	0.0001146408
5.99509	2.6569	0.00010621832	0.00010621832
5.90462	2.65529	9.74445e-05	9.74445e-05
5.81412	2.65381	8.8393e-05	8.8393e-05
5.7236	2.65246	7.90839e-05	7.90839e-05
5.63305	2.65123	6.9484e-05	6.9484e-05
5.54248	2.65011	5.9622999999999995e-05	5.9622999999999995e-05
5.4519	2.64911	4.9486999999999996e-05	4.9486999999999996e-05
5.36129	2.64821	3.902299999999998e-05	3.902299999999998e-05
5.27067	2.64741	2.825499999999998e-05	2.825499999999998e-05
5.18004	2.64671	1.7226000000000014e-05	1.7226000000000014e-05
5.08939	2.64611	5.937000000000021e-06	5.937000000000021e-06
4.99873	2.6456	5.632000000000044e-06	-5.632000000000044e-06
4.90806	2.64518	1.751299999999998e-05	-1.751299999999998e-05
4.81739	2.64484	2.976500000000001e-05	-2.976500000000001e-05
4.72671	2.64459	4.234600000000002e-05	-4.234600000000002e-05
4.63602	2.64442	5.5195000000000016e-05	-5.5195000000000016e-05
4.54534	2.64434	6.8298e-05	-6.8298e-05
4.45465	2.64434	8.1529e-05	-8.1529e-05
4.36396	2.64441	9.474100000000002e-05	-9.474100000000002e-05
4.27328	2.64457	0.00010790400000000003	-0.00010790400000000003
4.18259	2.64482	0.00012089100000000003	-0.00012089100000000003
4.09192	2.64514	0.000133632	-0.000133632
4.00125	2.64556	0.00014602499999999999	-0.00014602499999999999
3.91059	2.64606	0.00015792999999999997	-0.00015792999999999997
3.81994	2.64665	0.00016926700000000002	-0.00016926700000000002
3.72931	2.64734	0.00017988400000000006	-0.00017988400000000006
3.63869	2.64813	0.00018970699999999995	-0.00018970699999999995
3.54808	2.64902	0.00019870200000000004	-0.00019870200000000004
3.45749	2.65001	0.00020682399999999998	-0.00020682399999999998
3.36693	2.65112	0.00021397400000000002	-0.00021397400000000002
3.27638	2.65234	0.00022001600000000002	-0.00022001600000000002
3.18585	2.65369	0.00022480300000000004	-0.00022480300000000004
3.09535	2.65515	0.000228189	-0.000228189
3.00488	2.65675	0.00023019500000000004	-0.00023019500000000004
2.91443	2.65849	0.000230946	-0.000230946
2.82401	2.66036	0.00023038199999999995	-0.00023038199999999995
2.73362	2.66238	0.00022835500000000002	-0.00022835500000000002
2.64326	2.66455	0.00022489499999999997	-0.00022489499999999997
2.55293	2.66687	0.00022013799999999999	-0.00022013799999999999
2.46264	2.66935	0.000214148	-0.000214148
2.37237	2.67198	0.00020702199999999998	-0.00020702199999999998
2.28214	2.67477	0.00019884099999999998	-0.00019884099999999998
2.19194	2.67771	0.00018962000000000002	-0.00018962000000000002
2.10177	2.68082	0.000179534	-0.000179534
2.01163	2.68407	0.00016887799999999996	-0.00016887799999999996
1.92151	2.68747	0.00015781999999999998	-0.00015781999999999998
1.83139	2.69102	0.000146421	-0.000146421
1.74113	2.69471	0.00013475599999999998	-0.00013475599999999998
1.65063	2.69854	0.000122971	-0.000122971
1.55979	2.7025	0.000111123	-0.000111123
1.46856	2.70658	9.92876e-05	-9.92876e-05
1.37689	2.71078	8.760299999999998e-05	-8.760299999999998e-05
1.28485	2.71506	7.614960000000001e-05	-7.614960000000001e-05
1.19256	2.71941	6.495009999999999e-05	-6.495009999999999e-05
1.10017	2.7238	5.397792e-05	-5.397792e-05
1.00779	2.72821	4.32186e-05	-4.32186e-05
0.91543	2.73259	3.26704e-05	-3.26704e-05
0.823018	2.73694	2.2444700000000006e-05	-2.2444700000000006e-05
0.730496	2.74122	1.2598399999999991e-05	-1.2598399999999991e-05
0.637841	2.74538	3.088999999999997e-06	-3.088999999999997e-06
0.545302	2.74935	6.10500000000001e-06	6.10500000000001e-06
0.45321	2.75307	1.500199999999999e-05	1.500199999999999e-05
0.361858	2.75641	2.369500000000001e-05	2.369500000000001e-05
0.271372	2.75927	3.2207e-05	3.2207e-05
0.181255	2.76148	4.044699999999999e-05	4.044699999999999e-05
0.0909091	2.76278	4.8647999999999986e-05	4.8647999999999986e-05
