Points:0	Points:1	abs_DELTA_U0	DELTA_U0
1.67921	1.96345	0.0011463999999999988	-0.0011463999999999988
1.58881	1.97668	0.0011709000000000025	-0.0011709000000000025
1.49717	1.99056	0.0011991000000000016	-0.0011991000000000016
1.40415	2.00507	0.0012314000000000005	-0.0012314000000000005
1.30991	2.02013	0.0012660999999999992	-0.0012660999999999992
1.21485	2.0356	0.001300599999999999	-0.001300599999999999
1.11942	2.05133	0.0013343999999999995	-0.0013343999999999995
1.024	2.06713	0.0013679000000000018	-0.0013679000000000018
0.928601	2.0829	0.001398	-0.001398
0.833022	2.09852	0.0014238000000000028	-0.0014238000000000028
0.737072	2.11389	0.0014459	-0.0014459
0.640686	2.12885	0.0014648999999999981	-0.0014648999999999981
0.54468	2.14304	0.0014819000000000047	-0.0014819000000000047
0.450123	2.15609	0.001498400000000004	-0.001498400000000004
0.357931	2.1676	0.0015148999999999996	-0.0015148999999999996
0.268422	2.17719	0.0015318999999999958	-0.0015318999999999958
0.18003	2.18453	0.0015510000000000003	-0.0015510000000000003
0.0909091	2.18893	0.0015724000000000016	-0.0015724000000000016
0.0	2.18893	0.001583499999999998	-0.001583499999999998
9.0	2.16349	0.0016165999999999993	-0.0016165999999999993
8.90909	2.16349	0.001633100000000002	-0.001633100000000002
8.82002	2.15898	0.0016641000000000017	-0.0016641000000000017
8.7318	2.15146	0.0016965999999999995	-0.0016965999999999995
8.64267	2.14167	0.0017336999999999977	-0.0017336999999999977
8.55083	2.12993	0.0017736999999999996	-0.0017736999999999996
8.45644	2.11656	0.0018170999999999986	-0.0018170999999999986
8.36041	2.10198	0.0018647999999999998	-0.0018647999999999998
8.26383	2.08658	0.0019173000000000003	-0.0019173000000000003
8.16764	2.07072	0.0019733000000000007	-0.0019733000000000007
8.07188	2.05459	0.002031999999999999	-0.002031999999999999
7.97632	2.03831	0.0020925000000000006	-0.0020925000000000006
7.88077	2.02197	0.0021539000000000003	-0.0021539000000000003
7.78518	2.0057	0.0022147999999999994	-0.0022147999999999994
7.68992	1.98967	0.0022730000000000007	-0.0022730000000000007
7.59545	1.97406	0.002325999999999998	-0.002325999999999998
7.50218	1.95901	0.0023718000000000003	-0.0023718000000000003
7.41034	1.94462	0.0024104999999999994	-0.0024104999999999994
7.31981	1.93092	0.0024427999999999984	-0.0024427999999999984
7.23035	1.91789	0.0024690999999999984	-0.0024690999999999984
7.14167	1.90552	0.0024908000000000013	-0.0024908000000000013
7.05341	1.89378	0.0025085000000000003	-0.0025085000000000003
6.9652	1.88264	0.0025222000000000022	-0.0025222000000000022
6.87685	1.87207	0.0025324000000000006	-0.0025324000000000006
6.78839	1.86211	0.0025383999999999997	-0.0025383999999999997
6.69979	1.85273	0.002539900000000001	-0.002539900000000001
6.61106	1.84395	0.002538299999999997	-0.002538299999999997
6.5222	1.83575	0.0025348000000000002	-0.0025348000000000002
6.43322	1.82812	0.002529499999999997	-0.002529499999999997
6.34411	1.82103	0.002523299999999999	-0.002523299999999999
6.25488	1.81448	0.0025161000000000003	-0.0025161000000000003
6.16554	1.80844	0.0025071999999999976	-0.0025071999999999976
6.0761	1.80289	0.002496700000000001	-0.002496700000000001
5.98655	1.79779	0.0024848999999999982	-0.0024848999999999982
5.8969	1.79314	0.002471299999999999	-0.002471299999999999
5.80717	1.7889	0.002456400000000001	-0.002456400000000001
5.71735	1.78506	0.002440699999999997	-0.002440699999999997
5.62747	1.78158	0.002423700000000001	-0.002423700000000001
5.53751	1.77846	0.0024057999999999996	-0.0024057999999999996
5.44749	1.77566	0.0023866999999999985	-0.0023866999999999985
5.35741	1.77318	0.0023662999999999983	-0.0023662999999999983
5.26728	1.77099	0.0023444999999999994	-0.0023444999999999994
5.17711	1.76909	0.0023213999999999978	-0.0023213999999999978
5.08691	1.76745	0.0022970000000000004	-0.0022970000000000004
4.99666	1.76606	0.0022708	-0.0022708
4.9064	1.76492	0.0022423999999999986	-0.0022423999999999986
4.8161	1.76401	0.002212099999999998	-0.002212099999999998
4.72579	1.76334	0.0021807000000000007	-0.0021807000000000007
4.63547	1.76289	0.002147099999999999	-0.002147099999999999
4.54514	1.76266	0.0021107	-0.0021107
4.45481	1.76265	0.0020716999999999992	-0.0020716999999999992
4.36448	1.76286	0.002030399999999998	-0.002030399999999998
4.27416	1.76329	0.0019872999999999974	-0.0019872999999999974
4.18385	1.76394	0.0019425999999999992	-0.0019425999999999992
4.09356	1.76482	0.0018967000000000012	-0.0018967000000000012
4.00329	1.76594	0.001849	-0.001849
3.91304	1.7673	0.0017992000000000008	-0.0017992000000000008
3.82283	1.76892	0.0017477000000000013	-0.0017477000000000013
3.73266	1.7708	0.0016945999999999975	-0.0016945999999999975
3.64253	1.77296	0.001640599999999999	-0.001640599999999999
3.55245	1.77541	0.0015861999999999994	-0.0015861999999999994
3.46242	1.77818	0.0015315000000000016	-0.0015315000000000016
3.37246	1.78127	0.0014769999999999991	-0.0014769999999999991
3.28257	1.78471	0.0014224000000000007	-0.0014224000000000007
3.19275	1.78852	0.0013682	-0.0013682
3.10301	1.79272	0.0013148999999999973	-0.0013148999999999973
3.01336	1.79733	0.0012625999999999991	-0.0012625999999999991
2.9238	1.80238	0.0012116999999999996	-0.0012116999999999996
2.83435	1.8079	0.0011631999999999997	-0.0011631999999999997
2.745	1.81389	0.0011187999999999997	-0.0011187999999999997
2.65576	1.8204	0.0010792000000000024	-0.0010792000000000024
2.56665	1.82744	0.0010456000000000007	-0.0010456000000000007
2.47766	1.83502	0.001017999999999998	-0.001017999999999998
2.38879	1.84318	0.000996900000000002	-0.000996900000000002
2.30006	1.85191	0.0009826000000000001	-0.0009826000000000001
2.21145	1.86124	0.0009753999999999978	-0.0009753999999999978
2.12298	1.87116	0.0009747999999999979	-0.0009747999999999979
2.03463	1.88168	0.0009801000000000011	-0.0009801000000000011
1.94641	1.8928	0.0009914	-0.0009914
1.8582	1.9045	0.0010087000000000013	-0.0010087000000000013
1.76961	1.91683	0.0010318999999999988	-0.0010318999999999988
1.68028	1.92981	0.0010596999999999968	-0.0010596999999999968
1.58991	1.94348	0.001091100000000001	-0.001091100000000001
1.49826	1.95784	0.001125600000000001	-0.001125600000000001
1.40519	1.97286	0.0011630000000000008	-0.0011630000000000008
1.31088	1.98847	0.0012044000000000013	-0.0012044000000000013
1.21572	2.00452	0.0012467999999999993	-0.0012467999999999993
1.12017	2.02083	0.001287899999999998	-0.001287899999999998
1.02463	2.03723	0.0013284999999999998	-0.0013284999999999998
0.92911	2.05359	0.0013670000000000002	-0.0013670000000000002
0.833407	2.06981	0.0014011999999999983	-0.0014011999999999983
0.737318	2.08576	0.0014307999999999994	-0.0014307999999999994
0.640777	2.10128	0.0014564999999999995	-0.0014564999999999995
0.544628	2.11601	0.0014783000000000018	-0.0014783000000000018
0.44997	2.12953	0.0014979	-0.0014979
0.357748	2.14144	0.0015171999999999998	-0.0015171999999999998
0.268288	2.15135	0.0015366999999999985	-0.0015366999999999985
0.179974	2.15895	0.0015574999999999999	-0.0015574999999999999
0.0909091	2.16349	0.001579500000000001	-0.001579500000000001
0.0	2.16349	0.001590699999999997	-0.001590699999999997
9.0	2.13791	0.0016221999999999973	-0.0016221999999999973
8.90909	2.13791	0.001638999999999998	-0.001638999999999998
8.82007	2.13326	0.0016700000000000013	-0.0016700000000000013
8.73193	2.12549	0.0017023999999999997	-0.0017023999999999997
8.64286	2.11538	0.0017403000000000002	-0.0017403000000000002
8.55101	2.10323	0.0017819999999999989	-0.0017819999999999989
8.45652	2.08939	0.0018273999999999999	-0.0018273999999999999
8.36035	2.07428	0.0018769000000000008	-0.0018769000000000008
8.26361	2.0583	0.001931099999999998	-0.001931099999999998
8.16729	2.04186	0.0019892	-0.0019892
8.0714	2.02512	0.002050400000000001	-0.002050400000000001
7.97572	2.00823	0.0021136	-0.0021136
7.88005	1.99128	0.002176299999999999	-0.002176299999999999
7.78435	1.97441	0.0022353999999999985	-0.0022353999999999985
7.68899	1.95779	0.0022892000000000017	-0.0022892000000000017
7.59443	1.94162	0.0023381999999999986	-0.0023381999999999986
7.50112	1.92605	0.0023815999999999976	-0.0023815999999999976
7.40927	1.91117	0.0024189000000000016	-0.0024189000000000016
7.31876	1.89701	0.0024501	-0.0024501
7.22936	1.88357	0.002476100000000002	-0.002476100000000002
7.14076	1.87083	0.0024969	-0.0024969
7.05259	1.85874	0.002512999999999998	-0.002512999999999998
6.96445	1.84727	0.0025246999999999978	-0.0025246999999999978
6.87619	1.83641	0.0025319	-0.0025319
6.78779	1.82617	0.002535100000000002	-0.002535100000000002
6.69926	1.81655	0.0025340000000000015	-0.0025340000000000015
6.61059	1.80754	0.002530299999999999	-0.002530299999999999
6.52178	1.79914	0.002525300000000001	-0.002525300000000001
6.43285	1.79133	0.0025188000000000016	-0.0025188000000000016
6.34378	1.78408	0.0025105999999999982	-0.0025105999999999982
6.25459	1.77738	0.0025009000000000003	-0.0025009000000000003
6.16529	1.77121	0.0024893	-0.0024893
6.07587	1.76554	0.0024758000000000002	-0.0024758000000000002
5.98635	1.76035	0.0024612999999999996	-0.0024612999999999996
5.89673	1.75561	0.002445100000000002	-0.002445100000000002
5.80702	1.7513	0.002427600000000002	-0.002427600000000002
5.71722	1.74738	0.0024088999999999985	-0.0024088999999999985
5.62735	1.74385	0.0023893000000000005	-0.0023893000000000005
5.53741	1.74067	0.0023685999999999985	-0.0023685999999999985
5.4474	1.73783	0.0023467999999999996	-0.0023467999999999996
5.35733	1.73531	0.002323499999999999	-0.002323499999999999
5.26722	1.73309	0.0022984999999999985	-0.0022984999999999985
5.17706	1.73116	0.002271499999999999	-0.002271499999999999
5.08686	1.72949	0.002243499999999999	-0.002243499999999999
4.99663	1.72809	0.0022149999999999982	-0.0022149999999999982
4.90636	1.72693	0.0021849	-0.0021849
4.81608	1.72601	0.0021528	-0.0021528
4.72578	1.72533	0.002119399999999997	-0.002119399999999997
4.63546	1.72487	0.0020846000000000024	-0.0020846000000000024
4.54514	1.72464	0.002047100000000003	-0.002047100000000003
4.45482	1.72463	0.0020059000000000014	-0.0020059000000000014
4.36449	1.72484	0.0019617000000000002	-0.0019617000000000002
4.27418	1.72527	0.0019152999999999983	-0.0019152999999999983
4.18388	1.72594	0.0018672999999999988	-0.0018672999999999988
4.09359	1.72683	0.0018173000000000009	-0.0018173000000000009
4.00333	1.72796	0.0017659000000000008	-0.0017659000000000008
3.91309	1.72935	0.0017132999999999975	-0.0017132999999999975
3.82289	1.73098	0.0016596000000000007	-0.0016596000000000007
3.73272	1.73289	0.0016045000000000018	-0.0016045000000000018
3.64261	1.73509	0.001547699999999999	-0.001547699999999999
3.55254	1.73758	0.0014897999999999995	-0.0014897999999999995
3.46253	1.74039	0.0014314999999999987	-0.0014314999999999987
3.37258	1.74353	0.0013730999999999986	-0.0013730999999999986
3.2827	1.74703	0.0013146000000000026	-0.0013146000000000026
3.1929	1.7509	0.0012564999999999972	-0.0012564999999999972
3.10318	1.75518	0.0011990000000000021	-0.0011990000000000021
3.01355	1.75988	0.0011432999999999999	-0.0011432999999999999
2.92402	1.76503	0.0010895999999999996	-0.0010895999999999996
2.8346	1.77066	0.0010381000000000001	-0.0010381000000000001
2.74528	1.77678	0.000990300000000003	-0.000990300000000003
2.65609	1.78343	0.0009472999999999981	-0.0009472999999999981
2.56701	1.79063	0.0009105000000000016	-0.0009105000000000016
2.47807	1.79839	0.0008813000000000015	-0.0008813000000000015
2.38925	1.80674	0.0008598000000000008	-0.0008598000000000008
2.30058	1.8157	0.0008459000000000001	-0.0008459000000000001
2.21204	1.82527	0.0008401999999999993	-0.0008401999999999993
2.12363	1.83547	0.000843	-0.000843
2.03536	1.84628	0.0008536999999999989	-0.0008536999999999989
1.94722	1.85771	0.0008710000000000002	-0.0008710000000000002
1.8591	1.86976	0.0008941000000000018	-0.0008941000000000018
1.77059	1.88247	0.000923199999999999	-0.000923199999999999
1.68132	1.89587	0.0009581999999999993	-0.0009581999999999993
1.59099	1.90998	0.0009979999999999989	-0.0009979999999999989
1.49934	1.92482	0.0010409000000000009	-0.0010409000000000009
1.40623	1.94037	0.0010860000000000002	-0.0010860000000000002
1.31183	1.95653	0.0011333999999999997	-0.0011333999999999997
1.21657	1.97317	0.0011833000000000017	-0.0011833000000000017
1.1209	1.99009	0.0012326000000000004	-0.0012326000000000004
1.02525	2.0071	0.0012801999999999987	-0.0012801999999999987
0.929614	2.02407	0.0013263999999999984	-0.0013263999999999984
0.833786	2.04089	0.0013687999999999999	-0.0013687999999999999
0.73756	2.05744	0.0014063999999999986	-0.0014063999999999986
0.640866	2.07353	0.0014396999999999986	-0.0014396999999999986
0.544572	2.0888	0.0014686999999999999	-0.0014686999999999999
0.449814	2.10281	0.0014928999999999984	-0.0014928999999999984
0.357563	2.11513	0.0015151000000000019	-0.0015151000000000019
0.268152	2.12538	0.0015376	-0.0015376
0.179918	2.13322	0.0015610999999999993	-0.0015610999999999993
0.0909091	2.13791	0.0015843999999999997	-0.0015843999999999997
0.0	2.13791	0.0015959000000000008	-0.0015959000000000008
9.0	2.11222	0.0016252000000000003	-0.0016252000000000003
8.90909	2.11222	0.0016427999999999998	-0.0016427999999999998
8.82013	2.10742	0.0016747999999999971	-0.0016747999999999971
8.73207	2.0994	0.0017074000000000013	-0.0017074000000000013
8.64306	2.08897	0.0017459000000000016	-0.0017459000000000016
8.55119	2.0764	0.0017890999999999983	-0.0017890999999999983
8.45661	2.06208	0.0018369999999999984	-0.0018369999999999984
8.36029	2.04642	0.0018891000000000012	-0.0018891000000000012
8.2634	2.02987	0.0019459000000000004	-0.0019459000000000004
8.16694	2.01281	0.0020070999999999978	-0.0020070999999999978
8.07092	1.99546	0.0020715000000000004	-0.0020715000000000004
7.97513	1.97794	0.002136100000000002	-0.002136100000000002
7.87935	1.96038	0.0021966999999999993	-0.0021966999999999993
7.78353	1.94289	0.0022511000000000024	-0.0022511000000000024
7.68806	1.92567	0.0022996999999999983	-0.0022996999999999983
7.59343	1.90892	0.0023440000000000023	-0.0023440000000000023
7.50007	1.89281	0.0023847	-0.0023847
7.40822	1.87744	0.0024205999999999984	-0.0024205999999999984
7.31774	1.86283	0.002451199999999997	-0.002451199999999997
7.2284	1.84897	0.002476700000000002	-0.002476700000000002
7.13987	1.83584	0.0024966000000000016	-0.0024966000000000016
7.05179	1.8234	0.0025109	-0.0025109
6.96374	1.81161	0.002520100000000001	-0.002520100000000001
6.87555	1.80046	0.0025243	-0.0025243
6.78723	1.78995	0.0025248000000000007	-0.0025248000000000007
6.69876	1.78008	0.0025225000000000004	-0.0025225000000000004
6.61015	1.77086	0.0025179999999999994	-0.0025179999999999994
6.52139	1.76225	0.0025120999999999997	-0.0025120999999999997
6.4325	1.75426	0.0025044000000000004	-0.0025044000000000004
6.34348	1.74686	0.0024939999999999997	-0.0024939999999999997
6.25433	1.74002	0.0024817	-0.0024817
6.16505	1.73373	0.002468100000000001	-0.002468100000000001
6.07566	1.72795	0.0024526000000000027	-0.0024526000000000027
5.98617	1.72267	0.0024360000000000007	-0.0024360000000000007
5.89657	1.71784	0.0024174	-0.0024174
5.80688	1.71345	0.0023967000000000016	-0.0023967000000000016
5.7171	1.70948	0.0023742999999999993	-0.0023742999999999993
5.62724	1.70589	0.0023513000000000006	-0.0023513000000000006
5.53731	1.70266	0.0023284999999999972	-0.0023284999999999972
5.44732	1.69978	0.002304799999999999	-0.002304799999999999
5.35727	1.69723	0.0022789000000000004	-0.0022789000000000004
5.26716	1.69497	0.0022505999999999984	-0.0022505999999999984
5.17701	1.69301	0.0022201000000000026	-0.0022201000000000026
5.08682	1.69133	0.0021884999999999995	-0.0021884999999999995
4.99659	1.6899	0.0021563999999999993	-0.0021563999999999993
4.90634	1.68873	0.0021235000000000004	-0.0021235000000000004
4.81606	1.6878	0.0020890000000000006	-0.0020890000000000006
4.72576	1.68711	0.0020532000000000016	-0.0020532000000000016
4.63545	1.68665	0.0020166000000000003	-0.0020166000000000003
4.54514	1.68641	0.0019786000000000005	-0.0019786000000000005
4.45482	1.6864	0.001937699999999997	-0.001937699999999997
4.3645	1.68661	0.0018922999999999995	-0.0018922999999999995
4.27419	1.68705	0.0018431999999999997	-0.0018431999999999997
4.1839	1.68773	0.0017913999999999985	-0.0017913999999999985
4.09362	1.68863	0.0017374999999999995	-0.0017374999999999995
4.00336	1.68978	0.0016827000000000022	-0.0016827000000000022
3.91313	1.69118	0.0016270999999999994	-0.0016270999999999994
3.82294	1.69284	0.0015703000000000002	-0.0015703000000000002
3.73278	1.69477	0.0015119999999999995	-0.0015119999999999995
3.64267	1.697	0.0014523999999999995	-0.0014523999999999995
3.55262	1.69952	0.001391400000000001	-0.001391400000000001
3.46262	1.70237	0.0013288000000000015	-0.0013288000000000015
3.37268	1.70556	0.0012653999999999999	-0.0012653999999999999
3.28282	1.70912	0.0012020999999999976	-0.0012020999999999976
3.19303	1.71305	0.0011389000000000017	-0.0011389000000000017
3.10334	1.7174	0.0010761999999999994	-0.0010761999999999994
3.01373	1.72219	0.0010155000000000025	-0.0010155000000000025
2.92423	1.72743	0.0009575999999999994	-0.0009575999999999994
2.83483	1.73316	0.0009029000000000016	-0.0009029000000000016
2.74555	1.73941	0.0008520000000000021	-0.0008520000000000021
2.65639	1.74619	0.0008056999999999995	-0.0008056999999999995
2.56735	1.75354	0.0007654000000000029	-0.0007654000000000029
2.47845	1.76148	0.0007327999999999987	-0.0007327999999999987
2.38969	1.77003	0.0007094000000000024	-0.0007094000000000024
2.30107	1.77921	0.0006949000000000018	-0.0006949000000000018
2.2126	1.78902	0.0006893000000000003	-0.0006893000000000003
2.12426	1.79948	0.0006934000000000003	-0.0006934000000000003
2.03607	1.81059	0.0007072999999999975	-0.0007072999999999975
1.94801	1.82234	0.0007302999999999997	-0.0007302999999999997
1.85998	1.83474	0.0007610000000000013	-0.0007610000000000013
1.77154	1.84782	0.0007978000000000013	-0.0007978000000000013
1.68234	1.86164	0.0008406999999999998	-0.0008406999999999998
1.59204	1.8762	0.000889400000000002	-0.000889400000000002
1.50039	1.89153	0.0009426000000000018	-0.0009426000000000018
